Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
2387,"[12.91, 77.72]",4,0,3371.3989,0.4617,Bangalore,Rural,0.0,0.0,1.0,0.0
2388,"[12.92, 77.72]",6,0,3476.5326,0.4672,Bangalore,Rural,0.0,0.0,1.0,0.0
2389,"[12.93, 77.72]",23,5,7943.5072,0.4192,Bangalore,Rural,0.0,0.0,1.0,0.0
2390,"[12.94, 77.72]",2,0,1560.0829,0.3064,Bangalore,Rural,0.0,0.0,1.0,0.0
2391,"[12.95, 77.72]",51,5,10229.5414,0.4454,Bangalore,Rural,0.0,0.0,1.0,0.0
2392,"[12.96, 77.72]",102,13,15845.1605,0.3401,Bangalore,Rural,0.0,0.353543,0.646457,0.0
2393,"[12.97, 77.72]",105,11,18293.8986,0.5702,Bangalore,PeriUrban,0.0,0.696859,0.303141,2.0
2394,"[12.98, 77.72]",78,15,14417.6387,0.4686,Bangalore,Rural,0.0,0.299489,0.700511,0.0
2395,"[12.99, 77.72]",59,7,11179.4118,0.3546,Bangalore,Rural,0.0,0.0,1.0,0.0
2396,"[13.0, 77.72]",41,8,8526.4978,0.5956,Bangalore,Rural,0.0,0.0,1.0,0.0
2397,"[13.01, 77.72]",28,4,6051.113,0.4099,Bangalore,Rural,0.0,0.0,1.0,0.0
2398,"[13.02, 77.72]",13,2,5338.9096,0.4131,Bangalore,Rural,0.0,0.0,1.0,0.0
2399,"[13.03, 77.72]",2,0,2107.7683,0.3116,Bangalore,Rural,0.0,0.0,1.0,0.0
2400,"[13.04, 77.72]",2,0,2309.7957,0.5564,Bangalore,Rural,0.0,0.0,1.0,0.0
2401,"[13.05, 77.72]",1,0,1884.0042,0.4806,Bangalore,Rural,0.0,0.0,1.0,0.0
2402,"[13.06, 77.72]",1,0,1609.8917,0.3833,Bangalore,Rural,0.0,0.0,1.0,0.0
2403,"[13.07, 77.72]",3,0,2632.9246,0.4838,Bangalore,Rural,0.0,0.0,1.0,0.0
2404,"[13.08, 77.72]",6,0,3653.1497,0.4718,Bangalore,Rural,0.0,0.0,1.0,0.0
2405,"[13.09, 77.72]",0,0,1236.6756,0.3582,Bangalore,Rural,0.0,0.0,1.0,0.0
2406,"[13.1, 77.72]",0,0,757.0632,0.4387,Bangalore,Rural,0.0,0.0,0.871439,0.0
2407,"[13.11, 77.72]",1,0,1540.2601,0.5448,Bangalore,Rural,0.0,0.0,0.9758180000000001,0.0
2408,"[13.12, 77.72]",1,0,1816.1696,0.5368,Bangalore,Rural,0.0,0.0,0.8911610000000001,0.0
2409,"[13.13, 77.72]",10,1,4782.3598,0.5362,Bangalore,Rural,0.0,0.0,0.580716,0.0
2410,"[13.14, 77.72]",7,0,2736.7091,0.4658,Bangalore,Rejected,0.0,0.0,0.17531,0.0
2411,"[13.15, 77.72]",9,6,6692.7859,0.5428,Bangalore,Rejected,0.0,0.0,0.11468199999999999,0.0
2412,"[13.16, 77.72]",1,0,1379.8194,0.4261,Bangalore,Rejected,0.0,0.0,0.068663,0.0
2413,"[13.17, 77.72]",3,0,2813.5923,0.3237,Bangalore,Rejected,0.0,0.0,0.17385,0.0
2414,"[13.18, 77.72]",2,0,1568.0182,0.2928,Bangalore,Rejected,0.0,0.0,0.0,0.0
2415,"[13.19, 77.72]",0,0,0.0,0.1815,Bangalore,Rejected,0.0,0.0,0.0,0.0
2416,"[13.2, 77.72]",3,0,4740.7302,0.3001,Bangalore,Rejected,0.0,0.0,0.0,0.0
2417,"[13.21, 77.72]",0,1,1512.4507,0.278,Bangalore,Rejected,0.0,0.0,0.0,0.0
2418,"[13.22, 77.72]",2,0,2535.2879,0.5316,Bangalore,Rejected,0.0,0.0,0.0,0.0
2419,"[12.64, 77.73]",26,0,6985.4774,0.3766,Bangalore,Rejected,0.0,0.0,0.0,0.0
2420,"[12.65, 77.73]",11,2,6250.6379,0.5005,Bangalore,Rejected,0.0,0.0,0.0,0.0
2421,"[12.66, 77.73]",21,0,6104.9899,0.4711,Bangalore,Rejected,0.0,0.0,0.12637,0.0
2422,"[12.67, 77.73]",28,0,5702.2944,0.4919,Bangalore,Rejected,0.0,0.0,0.18553699999999998,0.0
2423,"[12.68, 77.73]",15,2,6723.6165,0.5449,Bangalore,Rejected,0.0,0.0,0.052592999999999994,0.0
2424,"[12.69, 77.73]",42,3,8656.5516,0.56,Bangalore,Rural,0.0,0.0,0.953981,0.0
2425,"[12.7, 77.73]",16,2,4227.0241,0.5086,Bangalore,Rural,0.0,0.0,1.0,0.0
2426,"[12.71, 77.73]",27,4,8121.3226,0.5544,Bangalore,Rural,0.0,0.0,1.0,0.0
2427,"[12.72, 77.73]",46,9,8584.0537,0.4915,Bangalore,Rural,0.0,0.0,1.0,0.0
2428,"[12.73, 77.73]",26,11,9621.9613,0.498,Bangalore,Rural,0.0,0.0,1.0,0.0
2429,"[12.74, 77.73]",14,2,5608.9524,0.44,Bangalore,Rural,0.0,0.0,1.0,0.0
2430,"[12.75, 77.73]",1,0,1742.3083,0.38299999999999995,Bangalore,Rural,0.0,0.0,1.0,0.0
2431,"[12.76, 77.73]",0,0,1287.125,0.518,Bangalore,Rural,0.0,0.0,1.0,0.0
2432,"[12.77, 77.73]",0,0,646.3714,0.2597,Bangalore,Rural,0.0,0.0,1.0,0.0
2433,"[12.78, 77.73]",3,2,5325.0457,0.4676,Bangalore,Rural,0.0,0.0,1.0,0.0
2434,"[12.79, 77.73]",0,0,2257.8273,0.3577,Bangalore,Rural,0.0,0.0,1.0,0.0
2435,"[12.8, 77.73]",1,0,1136.6954,0.3417,Bangalore,Rural,0.0,0.0,1.0,0.0
2436,"[12.81, 77.73]",0,0,1256.7641,0.17600000000000002,Bangalore,Rural,0.0,0.0,1.0,0.0
2437,"[12.82, 77.73]",1,0,3981.6055,0.4066,Bangalore,Rural,0.0,0.0,1.0,0.0
2438,"[12.83, 77.73]",13,0,4835.9969,0.6311,Bangalore,Rural,0.0,0.0,1.0,0.0
2439,"[12.84, 77.73]",10,1,4930.9779,0.5407,Bangalore,Rural,0.0,0.0,1.0,0.0
2440,"[12.85, 77.73]",6,0,4040.4737,0.5145,Bangalore,Rural,0.0,0.0,1.0,0.0
2441,"[12.86, 77.73]",3,0,2413.7057,0.475,Bangalore,Rural,0.0,0.0,1.0,0.0
2442,"[12.87, 77.73]",2,0,2084.674,0.4754,Bangalore,Rural,0.0,0.0,1.0,0.0
2443,"[12.88, 77.73]",35,10,9589.1648,0.5667,Bangalore,Rural,0.0,0.0,1.0,0.0
2444,"[12.89, 77.73]",12,5,4626.0426,0.4326,Bangalore,Rural,0.0,0.0,1.0,0.0
2445,"[12.9, 77.73]",2,0,2140.4732,0.3939,Bangalore,Rural,0.0,0.0,1.0,0.0
2446,"[12.91, 77.73]",7,0,4040.9967,0.444,Bangalore,Rural,0.0,0.0,1.0,0.0
2447,"[12.92, 77.73]",19,0,4211.8499,0.4816,Bangalore,Rural,0.0,0.0,1.0,0.0
2448,"[12.93, 77.73]",29,1,6631.7113,0.3638,Bangalore,Rural,0.0,0.0,1.0,0.0
2449,"[12.94, 77.73]",5,0,1242.1062,0.2155,Bangalore,Rural,0.0,0.0,1.0,0.0
2450,"[12.95, 77.73]",66,11,12520.2891,0.564,Bangalore,Rural,0.0,0.0,1.0,0.0
2451,"[12.96, 77.73]",97,8,16257.7416,0.4661,Bangalore,Rural,0.0,0.0,1.0,0.0
2452,"[12.97, 77.73]",29,4,10069.7176,0.3775,Bangalore,Rural,0.0,0.007305,0.9926950000000001,0.0
2453,"[12.98, 77.73]",59,7,12981.5278,0.4808,Bangalore,Rural,0.0,0.08254199999999999,0.917458,0.0
2454,"[12.99, 77.73]",13,0,5487.563,0.3764,Bangalore,Rural,0.0,0.0,1.0,0.0
2455,"[13.0, 77.73]",16,1,5453.1908,0.5072,Bangalore,Rural,0.0,0.0,1.0,0.0
2456,"[13.01, 77.73]",1,0,2045.6305,0.4151,Bangalore,Rural,0.0,0.0,1.0,0.0
2457,"[13.02, 77.73]",2,4,2448.1539,0.5467,Bangalore,Rural,0.0,0.0,1.0,0.0
2458,"[13.03, 77.73]",16,3,9326.5692,0.5242,Bangalore,Rural,0.0,0.0,1.0,0.0
2459,"[13.04, 77.73]",0,0,1194.2966,0.3743,Bangalore,Rural,0.0,0.0,1.0,0.0
2460,"[13.05, 77.73]",2,0,2551.4315,0.4666,Bangalore,Rural,0.0,0.0,1.0,0.0
2461,"[13.06, 77.73]",4,0,3019.0176,0.5004,Bangalore,Rural,0.0,0.0,1.0,0.0
2462,"[13.07, 77.73]",3,0,1516.257,0.4733,Bangalore,Rural,0.0,0.0,1.0,0.0
2463,"[13.08, 77.73]",34,15,9213.8054,0.5166,Bangalore,Rural,0.0,0.0,1.0,0.0
2464,"[13.09, 77.73]",0,0,505.1677,0.4953,Bangalore,Rural,0.0,0.0,1.0,0.0
2465,"[13.1, 77.73]",0,0,307.3197,0.4053,Bangalore,Rural,0.0,0.0,0.513514,0.0
2466,"[13.11, 77.73]",1,0,1030.9762,0.3611,Bangalore,Rejected,0.0,0.0,0.071835,0.0
2467,"[13.12, 77.73]",2,1,2985.2895,0.5279,Bangalore,Rejected,0.0,0.0,0.0,0.0
2468,"[13.13, 77.73]",9,0,2392.3131,0.4067,Bangalore,Rejected,0.0,0.0,0.0,0.0
2469,"[13.14, 77.73]",0,0,1110.8634,0.418,Bangalore,Rejected,0.0,0.0,0.0,0.0
2470,"[13.15, 77.73]",0,0,1717.1114,0.5289,Bangalore,Rejected,0.0,0.0,0.0,0.0
2471,"[13.16, 77.73]",3,0,2864.2874,0.5951,Bangalore,Rejected,0.0,0.0,0.0,0.0
2472,"[13.17, 77.73]",4,4,5784.344,0.5668,Bangalore,Rejected,0.0,0.0,0.0,0.0
2473,"[13.18, 77.73]",0,0,0.0,0.2038,Bangalore,Rejected,0.0,0.0,0.0,0.0
2474,"[13.19, 77.73]",0,1,581.8598,0.2302,Bangalore,Rejected,0.0,0.0,0.0,0.0
2475,"[13.2, 77.73]",1,0,3170.0519,0.2816,Bangalore,Rejected,0.0,0.0,0.0,0.0
2476,"[13.21, 77.73]",1,0,1988.8726,0.5078,Bangalore,Rejected,0.0,0.0,0.0,0.0
2477,"[13.22, 77.73]",16,0,3093.4392,0.4428,Bangalore,Rejected,0.0,0.0,0.0,0.0
2478,"[12.64, 77.74]",27,0,6598.5692,0.4463,Bangalore,Rejected,0.0,0.0,0.0,0.0
2479,"[12.65, 77.74]",58,3,9603.4677,0.5703,Bangalore,Rejected,0.0,0.0,0.0,0.0
2480,"[12.66, 77.74]",25,3,7711.2441,0.5019,Bangalore,Rejected,0.0,0.0,0.0,0.0
2481,"[12.67, 77.74]",18,1,5989.1492,0.5571,Bangalore,Rejected,0.0,0.0,0.0,0.0
2482,"[12.68, 77.74]",24,1,7018.9848,0.5266,Bangalore,Rejected,0.0,0.0,0.238265,0.0
2483,"[12.69, 77.74]",36,7,8567.8719,0.4324,Bangalore,Rural,0.0,0.0,1.0,0.0
2484,"[12.7, 77.74]",31,1,7645.5682,0.526,Bangalore,Rural,0.0,0.0,1.0,0.0
2485,"[12.71, 77.74]",7,0,4499.4374,0.3801,Bangalore,Rural,0.0,0.0,1.0,0.0
2486,"[12.72, 77.74]",5,0,2202.4332,0.3605,Bangalore,Rural,0.0,0.0,1.0,0.0
2487,"[12.73, 77.74]",10,0,5317.4419,0.4902,Bangalore,Rural,0.0,0.0,1.0,0.0
2488,"[12.74, 77.74]",42,5,8442.3043,0.5013,Bangalore,Rural,0.0,0.0,1.0,0.0
2489,"[12.75, 77.74]",6,0,2939.0242,0.4972,Bangalore,Rural,0.0,0.0,1.0,0.0
2490,"[12.76, 77.74]",0,0,1523.0134,0.483,Bangalore,Rural,0.0,0.0,1.0,0.0
2491,"[12.77, 77.74]",4,0,2799.6323,0.4685,Bangalore,Rural,0.0,0.0,1.0,0.0
2492,"[12.78, 77.74]",12,3,8019.5724,0.4902,Bangalore,Rural,0.0,0.054765,0.945235,0.0
2493,"[12.79, 77.74]",0,0,1271.8398,0.3178,Bangalore,Rural,0.0,0.0,1.0,0.0
2494,"[12.8, 77.74]",3,0,3180.1615,0.5597,Bangalore,Rural,0.0,0.0,1.0,0.0
2495,"[12.81, 77.74]",2,0,2710.2079,0.5176,Bangalore,Rural,0.0,0.0,1.0,0.0
2496,"[12.82, 77.74]",0,0,766.1052,0.3851,Bangalore,Rural,0.0,0.0,1.0,0.0
2497,"[12.83, 77.74]",1,0,2538.7679,0.4258,Bangalore,Rural,0.0,0.0,1.0,0.0
2498,"[12.84, 77.74]",5,0,3943.2093,0.5766,Bangalore,Rural,0.0,0.0,1.0,0.0
2499,"[12.85, 77.74]",6,0,4597.5286,0.4917,Bangalore,Rural,0.0,0.0,1.0,0.0
2500,"[12.86, 77.74]",7,0,3647.5948,0.4899,Bangalore,Rural,0.0,0.0,1.0,0.0
2501,"[12.87, 77.74]",5,0,3993.9990000000003,0.4906,Bangalore,Rural,0.0,0.0,1.0,0.0
2502,"[12.88, 77.74]",11,0,6019.7722,0.4489,Bangalore,Rural,0.0,0.0,1.0,0.0
2503,"[12.89, 77.74]",6,0,3154.4606,0.3979,Bangalore,Rural,0.0,0.0,1.0,0.0
2504,"[12.9, 77.74]",7,1,3606.8496,0.4777,Bangalore,Rural,0.0,0.0,1.0,0.0
2505,"[12.91, 77.74]",12,1,5123.6174,0.4375,Bangalore,Rural,0.0,0.0,1.0,0.0
2506,"[12.92, 77.74]",7,0,3722.9286,0.5092,Bangalore,Rural,0.0,0.0,1.0,0.0
2507,"[12.93, 77.74]",41,3,8465.4594,0.5645,Bangalore,Rural,0.0,0.0,1.0,0.0
2508,"[12.94, 77.74]",30,1,5975.8087,0.5129,Bangalore,Rural,0.0,0.0,1.0,0.0
2509,"[12.95, 77.74]",65,5,11289.538,0.5397,Bangalore,Rural,0.0,0.0,1.0,0.0
2510,"[12.96, 77.74]",92,18,19002.6705,0.4793,Bangalore,Rural,0.0,0.0,1.0,0.0
2511,"[12.97, 77.74]",63,11,13663.0272,0.4909,Bangalore,Rural,0.0,0.0,1.0,0.0
2512,"[12.98, 77.74]",68,15,15274.3993,0.5502,Bangalore,Rural,0.0,0.0,1.0,0.0
2513,"[12.99, 77.74]",28,4,10822.3769,0.3838,Bangalore,Rural,0.0,0.0,1.0,0.0
2514,"[13.0, 77.74]",10,1,4889.8847,0.5623,Bangalore,Rural,0.0,0.0,1.0,0.0
2515,"[13.01, 77.74]",1,0,182.7604,0.1881,Bangalore,Rural,0.0,0.0,1.0,0.0
2516,"[13.02, 77.74]",5,0,3347.4096,0.5775,Bangalore,Rural,0.0,0.0,1.0,0.0
2517,"[13.03, 77.74]",13,2,5583.3562,0.5746,Bangalore,Rural,0.0,0.0,1.0,0.0
2518,"[13.04, 77.74]",3,0,5151.554,0.2968,Bangalore,Rural,0.0,0.0,1.0,0.0
2519,"[13.05, 77.74]",2,0,2857.8163,0.5536,Bangalore,Rural,0.0,0.0,1.0,0.0
2520,"[13.06, 77.74]",21,13,9185.9033,0.4632,Bangalore,Rural,0.0,0.0,1.0,0.0
2521,"[13.07, 77.74]",1,1,2053.6474,0.529,Bangalore,Rural,0.0,0.0,1.0,0.0
2522,"[13.08, 77.74]",0,0,778.3295,0.33299999999999996,Bangalore,Rural,0.0,0.0,1.0,0.0
2523,"[13.09, 77.74]",7,0,4621.5538,0.5723,Bangalore,Rural,0.0,0.0,1.0,0.0
2524,"[13.1, 77.74]",2,0,2342.1712,0.5242,Bangalore,Rejected,0.0,0.0,0.435277,0.0
2525,"[13.11, 77.74]",1,0,1968.6875,0.4916,Bangalore,Rejected,0.0,0.0,0.0,0.0
2526,"[13.12, 77.74]",3,0,3175.2048,0.574,Bangalore,Rejected,0.0,0.0,0.0,0.0
2527,"[13.13, 77.74]",5,0,3345.6875,0.5522,Bangalore,Rejected,0.0,0.0,0.0,0.0
2528,"[13.14, 77.74]",0,0,0.0,0.2218,Bangalore,Rejected,0.0,0.0,0.0,0.0
2529,"[13.15, 77.74]",1,0,1845.4887,0.5419,Bangalore,Rejected,0.0,0.0,0.0,0.0
2530,"[13.16, 77.74]",0,0,1144.9859,0.4245,Bangalore,Rejected,0.0,0.0,0.0,0.0
2531,"[13.17, 77.74]",5,0,3720.0912,0.54,Bangalore,Rejected,0.0,0.0,0.0,0.0
2532,"[13.18, 77.74]",3,1,3028.429,0.5341,Bangalore,Rejected,0.0,0.0,0.0,0.0
2533,"[13.19, 77.74]",2,0,2902.7929,0.4197,Bangalore,Rejected,0.0,0.0,0.0,0.0
2534,"[13.2, 77.74]",0,0,1689.4763,0.3516,Bangalore,Rejected,0.0,0.0,0.0,0.0
2535,"[13.21, 77.74]",4,0,3412.0742,0.5015,Bangalore,Rejected,0.0,0.0,0.0,0.0
2536,"[13.22, 77.74]",11,0,4684.2148,0.5113,Bangalore,Rejected,0.0,0.0,0.0,0.0
2537,"[12.64, 77.75]",1,0,1989.0344,0.434,Bangalore,Rejected,0.0,0.0,0.0,0.0
2538,"[12.65, 77.75]",0,0,1046.7074,0.475,Bangalore,Rejected,0.0,0.0,0.0,0.0
2539,"[12.66, 77.75]",8,0,2342.2655,0.4416,Bangalore,Rejected,0.0,0.0,0.0,0.0
2540,"[12.67, 77.75]",2,0,1329.9461,0.4308,Bangalore,Rejected,0.0,0.0,0.0,0.0
2541,"[12.68, 77.75]",7,2,1809.5887,0.3568,Bangalore,Rejected,0.0,0.0,0.022644,0.0
2542,"[12.69, 77.75]",23,3,4857.8057,0.4735,Bangalore,Rejected,0.0,0.0,0.438276,0.0
2543,"[12.7, 77.75]",10,1,5356.7091,0.5087,Bangalore,Rural,0.0,0.0,0.8298030000000001,0.0
2544,"[12.71, 77.75]",37,1,9030.9908,0.5683,Bangalore,Rural,0.0,0.0,0.6610659999999999,0.0
2545,"[12.72, 77.75]",4,0,3093.7263,0.4401,Bangalore,Rejected,0.0,0.0,0.399562,0.0
2546,"[12.73, 77.75]",20,1,5881.3322,0.5513,Bangalore,Rural,0.0,0.0,1.0,0.0
2547,"[12.74, 77.75]",29,0,6775.6542,0.4827,Bangalore,Rural,0.0,0.0,1.0,0.0
2548,"[12.75, 77.75]",1,0,2184.192,0.4085,Bangalore,Rural,0.0,0.0,1.0,0.0
2549,"[12.76, 77.75]",1,0,2094.8032,0.5381,Bangalore,Rural,0.0,0.0,1.0,0.0
2550,"[12.77, 77.75]",1,0,772.3162,0.37,Bangalore,Rural,0.0,0.0,1.0,0.0
2551,"[12.78, 77.75]",8,1,6443.0789,0.3646,Bangalore,Rural,0.0,0.0,1.0,0.0
2552,"[12.79, 77.75]",1,0,626.0207,0.2073,Bangalore,Rural,0.0,0.0,1.0,0.0
2553,"[12.8, 77.75]",0,1,3032.9018,0.5213,Bangalore,Rural,0.0,0.0,1.0,0.0
2554,"[12.81, 77.75]",3,0,1981.7052,0.4942,Bangalore,Rural,0.0,0.0,1.0,0.0
2555,"[12.82, 77.75]",0,0,1973.7088,0.5196,Bangalore,Rural,0.0,0.0,1.0,0.0
2556,"[12.83, 77.75]",1,1,1906.993,0.3736,Bangalore,Rural,0.0,0.0,1.0,0.0
2557,"[12.84, 77.75]",0,0,1362.5722,0.3723,Bangalore,Rural,0.0,0.0,1.0,0.0
2558,"[12.85, 77.75]",7,1,4694.2904,0.5125,Bangalore,Rural,0.0,0.0,1.0,0.0
2559,"[12.86, 77.75]",7,1,5284.2959,0.5622,Bangalore,Rural,0.0,0.0,1.0,0.0
2560,"[12.87, 77.75]",22,1,7440.6134,0.5146,Bangalore,Rural,0.0,0.0,1.0,0.0
2561,"[12.88, 77.75]",5,4,6081.005999999999,0.5369,Bangalore,Rural,0.0,0.0,1.0,0.0
2562,"[12.89, 77.75]",9,0,5212.2135,0.4791,Bangalore,Rural,0.0,0.0,1.0,0.0
2563,"[12.9, 77.75]",22,1,8564.8529,0.5803,Bangalore,Rural,0.0,0.0,1.0,0.0
2564,"[12.91, 77.75]",16,1,5881.3605,0.5329999999999999,Bangalore,Rural,0.0,0.0,1.0,0.0
2565,"[12.92, 77.75]",4,0,3010.2853,0.4338,Bangalore,Rural,0.0,0.0,0.9656680000000001,0.0
2566,"[12.93, 77.75]",20,0,6321.0817,0.4819,Bangalore,Rural,0.0,0.0,0.855369,0.0
2567,"[12.94, 77.75]",26,2,8245.3033,0.5898,Bangalore,Rural,0.0,0.0,0.9912340000000001,0.0
2568,"[12.95, 77.75]",24,2,5434.8962,0.3161,Bangalore,Rural,0.0,0.0,0.9758950000000001,0.0
2569,"[12.96, 77.75]",100,13,15813.1732,0.5519,Bangalore,Rural,0.0,0.0,1.0,0.0
2570,"[12.97, 77.75]",98,41,22143.8842,0.5414,Bangalore,Rural,0.0,0.0,1.0,0.0
2571,"[12.98, 77.75]",64,27,16485.0503,0.508,Bangalore,Rural,0.0,0.0,1.0,0.0
2572,"[12.99, 77.75]",60,20,12634.5824,0.5129,Bangalore,Rural,0.0,0.0,1.0,0.0
2573,"[13.0, 77.75]",55,7,11002.6626,0.6289,Bangalore,Rural,0.0,0.0,1.0,0.0
2574,"[13.01, 77.75]",10,2,2257.2668,0.3897,Bangalore,Rural,0.0,0.0,1.0,0.0
2575,"[13.02, 77.75]",11,5,4201.5767,0.3484,Bangalore,Rural,0.0,0.0,1.0,0.0
2576,"[13.03, 77.75]",14,6,7183.4145,0.5361,Bangalore,Rural,0.0,0.0,1.0,0.0
2577,"[13.04, 77.75]",2,2,5491.2791,0.4276,Bangalore,Rural,0.0,0.0,0.9291450000000001,0.0
2578,"[13.05, 77.75]",7,2,4657.0879,0.5095,Bangalore,Rural,0.0,0.0,0.5675680000000001,0.0
2579,"[13.06, 77.75]",3,1,2541.1905,0.382,Bangalore,Rejected,0.0,0.0,0.363039,0.0
2580,"[13.07, 77.75]",4,0,3279.2234,0.5394,Bangalore,Rural,0.0,0.0,0.7545649999999999,0.0
2581,"[13.08, 77.75]",5,0,3255.0394,0.41700000000000004,Bangalore,Rural,0.0,0.0,0.7048939999999999,0.0
2582,"[13.09, 77.75]",2,0,2914.3285,0.4131,Bangalore,Rejected,0.0,0.0,0.46384200000000003,0.0
2583,"[13.1, 77.75]",14,0,6462.565,0.5824,Bangalore,Rejected,0.0,0.0,0.113221,0.0
2584,"[13.11, 77.75]",14,0,5343.0768,0.4913,Bangalore,Rejected,0.0,0.0,0.0,0.0
2585,"[13.12, 77.75]",5,0,3024.1126,0.3816,Bangalore,Rejected,0.0,0.0,0.0,0.0
2586,"[13.13, 77.75]",4,0,2899.2117,0.3987,Bangalore,Rejected,0.0,0.0,0.0,0.0
2587,"[13.14, 77.75]",5,0,3961.6418,0.4862,Bangalore,Rejected,0.0,0.0,0.0,0.0
2588,"[13.15, 77.75]",4,0,3972.8411,0.5114,Bangalore,Rejected,0.0,0.0,0.0,0.0
2589,"[13.16, 77.75]",2,2,4450.0015,0.5516,Bangalore,Rejected,0.0,0.0,0.0,0.0
2590,"[13.17, 77.75]",3,0,2783.9247,0.4002,Bangalore,Rejected,0.0,0.0,0.0,0.0
2591,"[13.18, 77.75]",16,3,6263.6972,0.5585,Bangalore,Rejected,0.0,0.0,0.0,0.0
2592,"[13.19, 77.75]",5,0,3164.3142,0.4904,Bangalore,Rejected,0.0,0.0,0.0,0.0
2593,"[13.2, 77.75]",3,0,3217.117,0.501,Bangalore,Rejected,0.0,0.0,0.0,0.0
2594,"[13.21, 77.75]",8,1,4332.2319,0.5612,Bangalore,Rejected,0.0,0.0,0.0,0.0
2595,"[13.22, 77.75]",8,0,3800.1416,0.489,Bangalore,Rejected,0.0,0.0,0.0,0.0
2596,"[12.64, 77.76]",0,0,748.4904,0.6112,Bangalore,Rejected,0.0,0.0,0.0,0.0
2597,"[12.65, 77.76]",0,0,0.0,0.2132,Bangalore,Rejected,0.0,0.0,0.0,0.0
2598,"[12.66, 77.76]",4,0,2781.7101,0.465,Bangalore,Rejected,0.0,0.0,0.0,0.0
2599,"[12.67, 77.76]",1,0,2248.3021,0.5399,Bangalore,Rejected,0.0,0.0,0.0,0.0
2600,"[12.68, 77.76]",3,0,1824.5624,0.3985,Bangalore,Rejected,0.0,0.0,0.0,0.0
2601,"[12.69, 77.76]",19,0,5914.4315,0.52,Bangalore,Rejected,0.0,0.0,0.0,0.0
2602,"[12.7, 77.76]",30,1,8462.0723,0.5936,Bangalore,Rejected,0.0,0.0,0.042367,0.0
2603,"[12.71, 77.76]",16,0,5685.3722,0.5268,Bangalore,Rejected,0.0,0.0,0.109569,0.0
2604,"[12.72, 77.76]",30,1,8596.6056,0.5934,Bangalore,Rejected,0.0,0.0,0.014609,0.0
2605,"[12.73, 77.76]",23,1,7758.6819,0.5775,Bangalore,Rural,0.0,0.0,0.98393,0.0
2606,"[12.74, 77.76]",7,1,4638.4761,0.4354,Bangalore,Rural,0.0,0.0,1.0,0.0
2607,"[12.75, 77.76]",1,0,1817.6104,0.4472,Bangalore,Rural,0.0,0.0,1.0,0.0
2608,"[12.76, 77.76]",0,0,1072.0859,0.4104,Bangalore,Rural,0.0,0.0,1.0,0.0
2609,"[12.77, 77.76]",11,1,5629.1243,0.4568,Bangalore,Rural,0.0,0.0,1.0,0.0
2610,"[12.78, 77.76]",2,0,3931.3309,0.3397,Bangalore,Rural,0.0,0.0,1.0,0.0
2611,"[12.79, 77.76]",0,0,1381.0629,0.5807,Bangalore,Rural,0.0,0.0,1.0,0.0
2612,"[12.8, 77.76]",1,0,910.7123,0.4769,Bangalore,Rural,0.0,0.0,1.0,0.0
2613,"[12.81, 77.76]",0,0,0.0,0.1205,Bangalore,Rural,0.0,0.0,1.0,0.0
2614,"[12.82, 77.76]",2,0,2090.4151,0.5977,Bangalore,Rural,0.0,0.0,1.0,0.0
2615,"[12.83, 77.76]",2,0,3147.8154,0.4973,Bangalore,Rural,0.0,0.0,1.0,0.0
2616,"[12.84, 77.76]",6,0,3040.1505,0.5146,Bangalore,Rural,0.0,0.0,1.0,0.0
2617,"[12.85, 77.76]",18,3,5421.8324,0.4894,Bangalore,Rural,0.0,0.0,1.0,0.0
2618,"[12.86, 77.76]",17,3,6719.9981,0.4638,Bangalore,Rural,0.0,0.0,1.0,0.0
2619,"[12.87, 77.76]",19,2,8365.5956,0.496,Bangalore,Rural,0.0,0.0,1.0,0.0
2620,"[12.88, 77.76]",9,1,5836.4461,0.5319,Bangalore,Rural,0.0,0.0,1.0,0.0
2621,"[12.89, 77.76]",25,1,6949.8393,0.5259,Bangalore,Rural,0.0,0.0,1.0,0.0
2622,"[12.9, 77.76]",12,0,4545.251,0.5249,Bangalore,Rural,0.0,0.0,1.0,0.0
2623,"[12.91, 77.76]",10,1,6077.1914,0.5329999999999999,Bangalore,Rural,0.0,0.0,0.9883129999999999,0.0
2624,"[12.92, 77.76]",22,1,6884.618,0.5679,Bangalore,Rural,0.0,0.0,0.724617,0.0
2625,"[12.93, 77.76]",35,6,7869.0791,0.5579999999999999,Bangalore,Rejected,0.0,0.0,0.09276799999999999,0.0
2626,"[12.94, 77.76]",27,14,8095.2268,0.5920000000000001,Bangalore,Rejected,0.0,0.0,0.18553699999999998,0.0
2627,"[12.95, 77.76]",8,1,3446.7176,0.5351,Bangalore,Rural,0.0,0.0,0.6413439999999999,0.0
2628,"[12.96, 77.76]",37,1,7505.1774,0.5763,Bangalore,Rural,0.0,0.0,0.8502559999999999,0.0
2629,"[12.97, 77.76]",40,8,11386.8347,0.5035,Bangalore,Rural,0.0,0.0,0.759679,0.0
2630,"[12.98, 77.76]",56,4,11254.4851,0.511,Bangalore,Rural,0.0,0.0,0.8560989999999999,0.0
