Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
1314,"[28.8, 77.09]",58,14,9941.1609,0.4463,Delhi,Rural,0.0,0.197724,0.802276,0.0
1315,"[28.81, 77.09]",176,111,23511.554,0.368,Delhi,PeriUrban,0.0,0.562454,0.437546,2.0
1316,"[28.82, 77.09]",111,39,18818.7224,0.5363,Delhi,PeriUrban,0.262235,0.620161,0.117604,3.0
1317,"[28.83, 77.09]",91,26,17011.3665,0.5592,Delhi,PeriUrban,0.478451,0.5215489999999999,0.0,3.0
1318,"[28.84, 77.09]",138,19,18095.5407,0.5489999999999999,Delhi,PeriUrban,0.219869,0.774288,0.005843999999999999,2.0
1319,"[28.85, 77.09]",215,44,26169.4909,0.6512,Delhi,Urban,0.5799850000000001,0.42001499999999997,0.0,3.0
1320,"[28.86, 77.09]",63,7,9055.5129,0.5235,Delhi,Rural,0.004383,0.211833,0.783784,0.0
1321,"[28.87, 77.09]",62,18,10617.3132,0.5018,Delhi,Rejected,0.0,0.0,0.296567,0.0
1322,"[28.88, 77.09]",13,2,3178.1136,0.3426,Delhi,Rejected,0.0,0.0,0.0,0.0
1323,"[28.4, 77.1]",53,14,11827.6513,0.6065,Delhi,Rejected,0.0,0.0,0.0,0.0
1324,"[28.41, 77.1]",65,10,14528.0935,0.4628,Delhi,Rejected,0.0,0.0,0.0,0.0
1325,"[28.42, 77.1]",269,54,32707.8814,0.6343,Delhi,Rejected,0.0,0.0,0.0,0.0
1326,"[28.43, 77.1]",158,22,26132.2866,0.451,Delhi,Rejected,0.0,0.0,0.0,0.0
1327,"[28.44, 77.1]",125,9,18092.0544,0.4971,Delhi,Rejected,0.0,0.0,0.0,0.0
1328,"[28.45, 77.1]",26,4,8386.7218,0.4534,Delhi,Rejected,0.0,0.0,0.041636,0.0
1329,"[28.46, 77.1]",149,12,20266.9199,0.5273,Delhi,Rejected,0.0,0.0,0.362308,0.0
1330,"[28.47, 77.1]",81,14,16905.3669,0.4403,Delhi,Rural,0.0,0.0,0.7626,0.0
1331,"[28.48, 77.1]",113,24,20278.9942,0.5607,Delhi,Rural,0.0,0.0,0.566856,0.0
1332,"[28.49, 77.1]",103,14,17961.911,0.5064,Delhi,Rejected,0.0,0.0,0.45507700000000006,0.0
1333,"[28.5, 77.1]",28,2,8419.0253,0.3528,Delhi,Rural,0.0,0.0,1.0,0.0
1334,"[28.51, 77.1]",72,4,13488.4527,0.4482,Delhi,Rural,0.0,0.210373,0.7896270000000001,0.0
1335,"[28.52, 77.1]",68,8,13155.9709,0.3267,Delhi,Rural,0.0,0.0,1.0,0.0
1336,"[28.53, 77.1]",27,3,11018.0357,0.2152,Delhi,Rural,0.0,0.246896,0.753104,0.0
1337,"[28.54, 77.1]",31,5,7601.9094,0.252,Delhi,PeriUrban,0.0,0.9532510000000001,0.046749,1.0
1338,"[28.55, 77.1]",70,6,13005.934,0.3429,Delhi,PeriUrban,0.060627999999999994,0.774288,0.16508399999999998,1.0
1339,"[28.56, 77.1]",1,0,2491.1309,0.2832,Delhi,PeriUrban,0.06258899999999999,0.923898,0.013513999999999998,1.0
1340,"[28.57, 77.1]",19,3,9282.4197,0.1931,Delhi,PeriUrban,0.0,0.772827,0.227173,1.0
1341,"[28.58, 77.1]",24,16,10507.7273,0.4561,Delhi,Rural,0.0,0.068663,0.9313370000000001,0.0
1342,"[28.59, 77.1]",63,11,13875.4662,0.4496,Delhi,PeriUrban,0.032871,0.734112,0.233017,1.0
1343,"[28.6, 77.1]",188,23,25251.2859,0.5779,Delhi,Urban,0.639153,0.355004,0.005843999999999999,3.0
1344,"[28.61, 77.1]",69,15,13549.0198,0.5172,Delhi,PeriUrban,0.013147999999999998,0.9868520000000001,0.0,2.0
1345,"[28.62, 77.1]",146,22,19692.8163,0.6343,Delhi,PeriUrban,0.127831,0.8721690000000001,0.0,2.0
1346,"[28.63, 77.1]",68,24,15324.9651,0.5753,Delhi,Urban,0.767714,0.23228600000000002,0.0,5.0
1347,"[28.64, 77.1]",131,29,20623.0565,0.5909,Delhi,Urban,0.9381219999999999,0.061877999999999996,0.0,5.0
1348,"[28.65, 77.1]",176,53,26560.0675,0.6363,Delhi,Urban,0.9006569999999999,0.099343,0.0,5.0
1349,"[28.66, 77.1]",163,13,20564.0642,0.5606,Delhi,PeriUrban,0.176041,0.823959,0.0,2.0
1350,"[28.67, 77.1]",154,43,22891.2785,0.598,Delhi,PeriUrban,0.440467,0.559533,0.0,3.0
1351,"[28.68, 77.1]",48,13,10088.2778,0.3292,Delhi,PeriUrban,0.002191,0.707816,0.289993,1.0
1352,"[28.69, 77.1]",159,45,27707.5439,0.5688,Delhi,Urban,0.790358,0.209642,0.0,4.0
1353,"[28.7, 77.1]",206,59,27181.0152,0.6888,Delhi,Urban,0.9941559999999999,0.005843999999999999,0.0,4.0
1354,"[28.71, 77.1]",208,32,24778.5241,0.6676,Delhi,Urban,0.820307,0.17969300000000002,0.0,4.0
1355,"[28.72, 77.1]",39,9,12038.8703,0.4628,Delhi,PeriUrban,0.10526300000000001,0.43954499999999996,0.455192,1.0
1356,"[28.73, 77.1]",141,12,16340.7223,0.4157,Delhi,PeriUrban,0.0,0.601169,0.398831,1.0
1357,"[28.74, 77.1]",51,2,10796.1413,0.4823,Delhi,PeriUrban,0.143901,0.8560989999999999,0.0,1.0
1358,"[28.75, 77.1]",81,5,17268.6132,0.5186,Delhi,PeriUrban,0.0,0.8590209999999999,0.140979,2.0
1359,"[28.76, 77.1]",43,2,12054.3685,0.4508,Delhi,Rural,0.0,0.308985,0.6910149999999999,0.0
1360,"[28.77, 77.1]",29,2,6262.4986,0.5258,Delhi,Rural,0.0,0.09276799999999999,0.9072319999999999,0.0
1361,"[28.78, 77.1]",0,0,501.2943,0.2644,Delhi,Rural,0.0,0.0,1.0,0.0
1362,"[28.79, 77.1]",0,0,1005.0526,0.5304,Delhi,Rural,0.0,0.0,1.0,0.0
1363,"[28.8, 77.1]",4,1,3854.9439,0.4643,Delhi,Rural,0.0,0.02276,0.97724,0.0
1364,"[28.81, 77.1]",22,2,6532.1849,0.5221,Delhi,PeriUrban,0.0,0.584368,0.41563199999999995,1.0
1365,"[28.82, 77.1]",91,3,16081.1961,0.5849,Delhi,Urban,0.647188,0.352812,0.0,3.0
1366,"[28.83, 77.1]",108,16,19742.273999999998,0.5008,Delhi,PeriUrban,0.327246,0.601899,0.070855,1.0
1367,"[28.84, 77.1]",62,32,12493.1917,0.5854,Delhi,PeriUrban,0.006573999999999999,0.626735,0.366691,2.0
1368,"[28.85, 77.1]",269,45,22672.5512,0.5808,Delhi,PeriUrban,0.113952,0.7428779999999999,0.14317,2.0
1369,"[28.86, 77.1]",39,6,4400.8594,0.3821,Delhi,Rural,0.0,0.0014609999999999998,0.885318,0.0
1370,"[28.87, 77.1]",59,10,11548.7172,0.5356,Delhi,Rejected,0.0,0.0,0.040906,0.0
1371,"[28.88, 77.1]",3,2,2932.0209,0.2982,Delhi,Rejected,0.0,0.0,0.0,0.0
1372,"[28.4, 77.11]",33,9,10112.5712,0.5775,Delhi,Rejected,0.0,0.0,0.0,0.0
1373,"[28.41, 77.11]",31,6,9707.7729,0.4494,Delhi,Rejected,0.0,0.0,0.0,0.0
1374,"[28.42, 77.11]",49,1,11169.9732,0.4412,Delhi,Rejected,0.0,0.0,0.0,0.0
1375,"[28.43, 77.11]",46,15,10885.0173,0.4412,Delhi,Rejected,0.0,0.0,0.0,0.0
1376,"[28.44, 77.11]",29,2,6289.8404,0.3063,Delhi,Rejected,0.0,0.0,0.304602,0.0
1377,"[28.45, 77.11]",1,0,963.9294,0.307,Delhi,Rural,0.0,0.0,0.9123450000000001,0.0
1378,"[28.46, 77.11]",1,2,3941.8375,0.5154,Delhi,Rural,0.0,0.0,1.0,0.0
1379,"[28.47, 77.11]",8,0,3699.6652,0.3666,Delhi,Rural,0.0,0.0,1.0,0.0
1380,"[28.48, 77.11]",20,7,9278.1684,0.5128,Delhi,Rural,0.0,0.0,1.0,0.0
1381,"[28.49, 77.11]",21,2,6796.5945,0.5799,Delhi,Rural,0.0,0.0,1.0,0.0
1382,"[28.5, 77.11]",36,2,7237.4357,0.5156,Delhi,Rural,0.0,0.0,1.0,0.0
1383,"[28.51, 77.11]",112,6,14885.1824,0.5227,Delhi,Rural,0.0,0.277575,0.722425,0.0
1384,"[28.52, 77.11]",23,0,6748.0076,0.491,Delhi,Rural,0.0,0.0,1.0,0.0
1385,"[28.53, 77.11]",37,2,11322.2976,0.3046,Delhi,PeriUrban,0.073046,0.45361599999999996,0.47333800000000004,1.0
1386,"[28.54, 77.11]",65,5,16791.9197,0.33299999999999996,Delhi,PeriUrban,0.10080399999999999,0.700511,0.198685,1.0
1387,"[28.55, 77.11]",21,1,7130.5127,0.257,Delhi,PeriUrban,0.100073,0.8626729999999999,0.037252999999999994,1.0
1388,"[28.56, 77.11]",0,1,2133.4158,0.147,Delhi,Urban,0.8086770000000001,0.191323,0.0,3.0
1389,"[28.57, 77.11]",12,11,10573.4389,0.4273,Delhi,PeriUrban,0.0,0.6880930000000001,0.311907,1.0
1390,"[28.58, 77.11]",31,5,7894.379,0.436,Delhi,Rural,0.0,0.0,1.0,0.0
1391,"[28.59, 77.11]",63,10,15257.7562,0.4074,Delhi,Rural,0.0,0.0,1.0,0.0
1392,"[28.6, 77.11]",37,6,9722.564,0.4548,Delhi,Rural,0.0,0.35646500000000003,0.6435350000000001,0.0
1393,"[28.61, 77.11]",65,8,13654.4908,0.4453,Delhi,PeriUrban,0.31701999999999997,0.675676,0.007305,1.0
1394,"[28.62, 77.11]",79,23,16560.7866,0.6147,Delhi,PeriUrban,0.382761,0.617239,0.0,3.0
1395,"[28.63, 77.11]",90,17,17093.682,0.6289,Delhi,PeriUrban,0.308985,0.6910149999999999,0.0,3.0
1396,"[28.64, 77.11]",99,27,19619.9149,0.6314,Delhi,Urban,0.861309,0.138691,0.0,5.0
1397,"[28.65, 77.11]",239,45,27747.2576,0.6831,Delhi,Urban,0.734843,0.26515700000000003,0.0,4.0
1398,"[28.66, 77.11]",151,5,17882.4445,0.5397,Delhi,PeriUrban,0.018262,0.9817379999999999,0.0,2.0
1399,"[28.67, 77.11]",85,24,17300.1938,0.5977,Delhi,PeriUrban,0.27611399999999997,0.652301,0.071585,2.0
1400,"[28.68, 77.11]",28,6,11225.7668,0.2796,Delhi,Rural,0.002191,0.479182,0.5186270000000001,0.0
1401,"[28.69, 77.11]",158,19,26056.3185,0.5226,Delhi,Urban,0.811541,0.188459,0.0,5.0
1402,"[28.7, 77.11]",184,33,24338.7223,0.6188,Delhi,Urban,1.0,0.0,0.0,5.0
1403,"[28.71, 77.11]",120,29,19097.1215,0.6419,Delhi,PeriUrban,0.21256399999999998,0.737765,0.049671,2.0
1404,"[28.72, 77.11]",126,22,15692.9697,0.4385,Delhi,Rural,0.0,0.236131,0.7638689999999999,0.0
1405,"[28.73, 77.11]",522,52,32667.1399,0.6275,Delhi,PeriUrban,0.036523,0.963477,0.0,2.0
1406,"[28.74, 77.11]",140,18,18903.7997,0.5756,Delhi,PeriUrban,0.432432,0.48283400000000004,0.084733,3.0
1407,"[28.75, 77.11]",70,12,9950.6217,0.2832,Delhi,Rural,0.0,0.191381,0.808619,0.0
1408,"[28.76, 77.11]",18,16,3044.3691,0.3336,Delhi,Rural,0.0,0.046019,0.953981,0.0
1409,"[28.77, 77.11]",39,11,10584.366000000002,0.6001,Delhi,PeriUrban,0.103725,0.595325,0.30095,2.0
1410,"[28.78, 77.11]",0,0,1472.5761,0.522,Delhi,Rural,0.0,0.010957,0.989043,0.0
1411,"[28.79, 77.11]",1,1,3091.6894,0.382,Delhi,Rural,0.0,0.0,1.0,0.0
1412,"[28.8, 77.11]",2,5,5678.2716,0.4178,Delhi,Rural,0.01138,0.320768,0.667852,0.0
1413,"[28.81, 77.11]",32,3,7952.6562,0.4363,Delhi,PeriUrban,0.35646500000000003,0.6040909999999999,0.039445,1.0
1414,"[28.82, 77.11]",54,9,11488.0691,0.5149,Delhi,Rural,0.027027,0.46238100000000004,0.510592,0.0
1415,"[28.83, 77.11]",120,26,16060.7767,0.5017,Delhi,PeriUrban,0.022644,0.479182,0.498174,2.0
1416,"[28.84, 77.11]",29,11,9736.7288,0.4895,Delhi,PeriUrban,0.48356499999999997,0.515705,0.00073,3.0
1417,"[28.85, 77.11]",12,4,5095.452,0.5217,Delhi,PeriUrban,0.23155599999999998,0.50767,0.260774,1.0
1418,"[28.86, 77.11]",45,3,6469.1462,0.3838,Delhi,Rural,0.0,0.088386,0.496713,0.0
1419,"[28.87, 77.11]",67,3,11605.9038,0.4962,Delhi,Rejected,0.0,0.0,0.0,0.0
1420,"[28.88, 77.11]",31,8,8018.9007,0.3187,Delhi,Rejected,0.0,0.0,0.0,0.0
1421,"[28.4, 77.12]",37,7,8036.3033,0.5055,Delhi,Rejected,0.0,0.0,0.0,0.0
1422,"[28.41, 77.12]",16,1,6493.7715,0.4974,Delhi,Rejected,0.0,0.0,0.0,0.0
1423,"[28.42, 77.12]",3,0,2397.7110000000002,0.2964,Delhi,Rejected,0.0,0.0,0.0,0.0
1424,"[28.43, 77.12]",24,6,10190.4064,0.4758,Delhi,Rejected,0.0,0.0,0.036523,0.0
1425,"[28.44, 77.12]",2,2,2670.9957,0.3212,Delhi,Rural,0.0,0.0,0.9642069999999999,0.0
1426,"[28.45, 77.12]",1,0,2458.9013,0.3157,Delhi,Rural,0.0,0.0,1.0,0.0
1427,"[28.46, 77.12]",53,3,5498.4961,0.3303,Delhi,Rural,0.0,0.13586600000000001,0.8641340000000001,0.0
1428,"[28.47, 77.12]",176,13,18198.5636,0.3109,Delhi,PeriUrban,0.012418,0.49306099999999997,0.494522,1.0
1429,"[28.48, 77.12]",33,2,7689.9269,0.2726,Delhi,Rural,0.0,0.0,1.0,0.0
1430,"[28.49, 77.12]",25,0,6321.1466,0.2681,Delhi,Rural,0.0,0.0,1.0,0.0
1431,"[28.5, 77.12]",16,1,5818.4924,0.4785,Delhi,Rural,0.0,0.0,1.0,0.0
1432,"[28.51, 77.12]",25,1,4218.4552,0.4887,Delhi,Rural,0.0,0.0,1.0,0.0
1433,"[28.52, 77.12]",6,0,2812.9454,0.3299,Delhi,Rural,0.0,0.0,1.0,0.0
1434,"[28.53, 77.12]",83,9,13565.0176,0.5432,Delhi,Rural,0.130752,0.347699,0.5215489999999999,0.0
1435,"[28.54, 77.12]",192,24,27208.0749,0.5821,Delhi,Urban,0.783784,0.216216,0.0,5.0
1436,"[28.55, 77.12]",82,10,17067.6686,0.2677,Delhi,PeriUrban,0.0,0.852447,0.147553,1.0
1437,"[28.56, 77.12]",112,22,20657.2392,0.5154,Delhi,PeriUrban,0.035562,0.460171,0.504267,2.0
1438,"[28.57, 77.12]",57,23,15624.7919,0.5745,Delhi,Rural,0.0,0.027757,0.9722430000000001,0.0
1439,"[28.58, 77.12]",33,15,12079.2758,0.5770000000000001,Delhi,Rural,0.0,0.0,1.0,0.0
1440,"[28.59, 77.12]",69,15,14481.8368,0.5426,Delhi,Rural,0.0,0.0,1.0,0.0
1441,"[28.6, 77.12]",38,5,10937.7376,0.4276,Delhi,Rural,0.0,0.0,1.0,0.0
1442,"[28.61, 77.12]",4,1,1665.2126,0.3043,Delhi,Rural,0.013147999999999998,0.391527,0.595325,0.0
1443,"[28.62, 77.12]",26,6,6417.8249,0.4458,Delhi,PeriUrban,0.09276799999999999,0.7582180000000001,0.149014,1.0
1444,"[28.63, 77.12]",71,21,16853.3531,0.5826,Delhi,PeriUrban,0.23228600000000002,0.767714,0.0,2.0
1445,"[28.64, 77.12]",111,30,24121.2175,0.6155,Delhi,Urban,1.0,0.0,0.0,5.0
1446,"[28.65, 77.12]",128,34,22355.7125,0.5909,Delhi,PeriUrban,0.477721,0.522279,0.0,3.0
1447,"[28.66, 77.12]",98,7,17363.8534,0.5653,Delhi,PeriUrban,0.448503,0.551497,0.0,3.0
1448,"[28.67, 77.12]",42,6,11370.5733,0.40299999999999997,Delhi,PeriUrban,0.376187,0.622352,0.0014609999999999998,1.0
1449,"[28.68, 77.12]",123,44,20397.6163,0.46399999999999997,Delhi,PeriUrban,0.23447800000000002,0.707816,0.05770599999999999,1.0
1450,"[28.69, 77.12]",113,4,20132.8937,0.522,Delhi,PeriUrban,0.2374,0.7626,0.0,2.0
1451,"[28.7, 77.12]",195,42,29698.2967,0.4277,Delhi,Urban,0.630387,0.369613,0.0,3.0
1452,"[28.71, 77.12]",108,16,17516.0428,0.6064,Delhi,PeriUrban,0.14974400000000002,0.8400290000000001,0.010226,2.0
1453,"[28.72, 77.12]",115,9,15746.5642,0.516,Delhi,PeriUrban,0.0,0.719061,0.280939,2.0
1454,"[28.73, 77.12]",387,57,32198.0905,0.6745,Delhi,PeriUrban,0.199416,0.800584,0.0,3.0
1455,"[28.74, 77.12]",148,21,15963.7238,0.5081,Delhi,PeriUrban,0.04748,0.670562,0.281958,2.0
1456,"[28.75, 77.12]",9,1,3592.8208,0.4567,Delhi,Rural,0.013147999999999998,0.28561,0.701242,0.0
1457,"[28.76, 77.12]",14,3,3555.5017,0.4817,Delhi,Rural,0.037984,0.439737,0.522279,0.0
1458,"[28.77, 77.12]",21,6,7584.2127,0.4686,Delhi,PeriUrban,0.035793,0.640614,0.323594,1.0
1459,"[28.78, 77.12]",20,0,6092.7446,0.3658,Delhi,Rural,0.0,0.124178,0.875822,0.0
1460,"[28.79, 77.12]",44,6,9604.38,0.5781,Delhi,Rural,0.075968,0.257852,0.66618,0.0
1461,"[28.8, 77.12]",10,5,7457.4937,0.3991,Delhi,PeriUrban,0.113087,0.709815,0.177098,1.0
1462,"[28.81, 77.12]",0,0,0.0,0.2271,Delhi,PeriUrban,0.0,0.693937,0.30606300000000003,1.0
1463,"[28.82, 77.12]",2,0,1163.7006,0.3351,Delhi,Rural,0.0,0.25712199999999996,0.7428779999999999,0.0
1464,"[28.83, 77.12]",89,15,15436.1322,0.5366,Delhi,PeriUrban,0.11102999999999999,0.43608500000000006,0.45288500000000004,2.0
1465,"[28.84, 77.12]",39,7,10096.1986,0.5399,Delhi,PeriUrban,0.122717,0.45361599999999996,0.423667,2.0
1466,"[28.85, 77.12]",69,13,11907.3678,0.4811,Delhi,PeriUrban,0.0,0.5449229999999999,0.45507700000000006,1.0
1467,"[28.86, 77.12]",52,13,13922.8628,0.5017,Delhi,PeriUrban,0.073776,0.44411999999999996,0.017531,1.0
1468,"[28.87, 77.12]",77,6,16021.1174,0.5376,Delhi,Rejected,0.0,0.0,0.0,0.0
1469,"[28.88, 77.12]",16,1,5226.282,0.4321,Delhi,Rejected,0.0,0.0,0.0,0.0
1470,"[28.4, 77.13]",13,3,4685.282,0.5124,Delhi,Rejected,0.0,0.0,0.0,0.0
1471,"[28.41, 77.13]",17,2,7540.7164,0.4731,Delhi,Rejected,0.0,0.0,0.0,0.0
1472,"[28.42, 77.13]",26,0,7196.8981,0.4295,Delhi,Rejected,0.0,0.0,0.0,0.0
1473,"[28.43, 77.13]",27,2,9686.0976,0.4579,Delhi,Rejected,0.0,0.0,0.1899,0.0
1474,"[28.44, 77.13]",43,12,11303.0634,0.5739,Delhi,Rural,0.0,0.0,1.0,0.0
1475,"[28.45, 77.13]",0,0,70.4589,0.1075,Delhi,Rural,0.0,0.0,1.0,0.0
1476,"[28.46, 77.13]",104,14,10953.5244,0.4884,Delhi,Rural,0.0,0.332859,0.667141,0.0
1477,"[28.47, 77.13]",330,18,27175.3654,0.5923,Delhi,PeriUrban,0.15505,0.637269,0.207681,2.0
1478,"[28.48, 77.13]",78,8,14353.7258,0.5031,Delhi,Rural,0.0,0.004848,0.995152,0.0
1479,"[28.49, 77.13]",83,5,11092.7289,0.5401,Delhi,Rural,0.0,0.231863,0.768137,0.0
1480,"[28.5, 77.13]",14,1,6805.2314,0.3853,Delhi,Rural,0.0,0.0,1.0,0.0
1481,"[28.51, 77.13]",26,2,6630.9975,0.5087,Delhi,Rural,0.0,0.0,1.0,0.0
1482,"[28.52, 77.13]",111,18,13874.1185,0.5614,Delhi,Rural,0.0,0.0,1.0,0.0
1483,"[28.53, 77.13]",53,17,12700.8359,0.5449,Delhi,Rural,0.0,0.096728,0.903272,0.0
1484,"[28.54, 77.13]",68,15,13847.2246,0.4707,Delhi,PeriUrban,0.094595,0.457326,0.44808000000000003,1.0
1485,"[28.55, 77.13]",75,5,19105.0038,0.3096,Delhi,Rural,0.0,0.323613,0.676387,0.0
1486,"[28.56, 77.13]",74,15,20502.3953,0.4368,Delhi,Rural,0.0,0.0,1.0,0.0
1487,"[28.57, 77.13]",53,9,12684.5716,0.3699,Delhi,Rural,0.0,0.276671,0.723329,0.0
1488,"[28.58, 77.13]",40,11,10634.937,0.5869,Delhi,Rural,0.0,0.142248,0.8577520000000001,0.0
1489,"[28.59, 77.13]",42,8,12591.9391,0.4753,Delhi,Rural,0.0,0.0,1.0,0.0
1490,"[28.6, 77.13]",44,19,15572.7112,0.4853,Delhi,Rural,0.0,0.0,1.0,0.0
1491,"[28.61, 77.13]",34,4,10501.6722,0.4721,Delhi,Rural,0.0,0.154339,0.8456610000000001,0.0
1492,"[28.62, 77.13]",66,3,14051.798,0.5117,Delhi,PeriUrban,0.30227600000000004,0.600996,0.096728,1.0
1493,"[28.63, 77.13]",89,20,19486.9313,0.483,Delhi,Urban,0.97724,0.02276,0.0,5.0
1494,"[28.64, 77.13]",115,30,19358.8099,0.6509999999999999,Delhi,Urban,0.943213,0.056787,0.0,5.0
1495,"[28.65, 77.13]",127,22,19683.8346,0.6355,Delhi,Urban,0.9822190000000001,0.017781,0.0,5.0
1496,"[28.66, 77.13]",114,30,21589.9269,0.5487,Delhi,Urban,0.609531,0.390469,0.0,3.0
1497,"[28.67, 77.13]",68,14,16208.8336,0.5079,Delhi,Urban,0.539118,0.46088199999999996,0.0,3.0
1498,"[28.68, 77.13]",276,87,35973.1757,0.6223,Delhi,Urban,0.8840680000000001,0.115932,0.0,4.0
1499,"[28.69, 77.13]",128,24,23811.1488,0.5589999999999999,Delhi,Urban,0.523471,0.476529,0.0,3.0
1500,"[28.7, 77.13]",212,43,28786.2708,0.6205,Delhi,PeriUrban,0.391181,0.608819,0.0,3.0
1501,"[28.71, 77.13]",107,42,24981.3034,0.6353,Delhi,PeriUrban,0.10455199999999999,0.8954479999999999,0.0,2.0
1502,"[28.72, 77.13]",115,20,18660.9729,0.426,Delhi,PeriUrban,0.0,0.695983,0.304017,1.0
1503,"[28.73, 77.13]",199,48,24833.1372,0.5909,Delhi,PeriUrban,0.0,1.0,0.0,2.0
1504,"[28.74, 77.13]",95,35,21061.5946,0.5104,Delhi,Urban,0.7553340000000001,0.244666,0.0,5.0
1505,"[28.75, 77.13]",80,33,16713.474,0.5679,Delhi,Urban,0.8954479999999999,0.10455199999999999,0.0,5.0
1506,"[28.76, 77.13]",34,11,9892.9543,0.4957,Delhi,Urban,0.756046,0.243954,0.0,5.0
1507,"[28.77, 77.13]",17,0,4437.1982,0.4887,Delhi,PeriUrban,0.0,0.627312,0.372688,1.0
1508,"[28.78, 77.13]",58,8,11116.4458,0.5572,Delhi,PeriUrban,0.179232,0.792319,0.02845,2.0
1509,"[28.79, 77.13]",82,22,15629.9895,0.6445,Delhi,Urban,0.5405409999999999,0.443101,0.016358,3.0
1510,"[28.8, 77.13]",28,4,9036.1907,0.4963,Delhi,PeriUrban,0.335873,0.664127,0.0,1.0
1511,"[28.81, 77.13]",64,5,11326.9416,0.4208,Delhi,PeriUrban,0.29018499999999997,0.70128,0.008535,1.0
1512,"[28.82, 77.13]",37,7,7614.13,0.4909,Delhi,Rural,0.0,0.20625900000000003,0.793741,0.0
1513,"[28.83, 77.13]",15,2,4400.4857,0.3392,Delhi,Rural,0.0,0.0,1.0,0.0
1514,"[28.84, 77.13]",2,0,1983.2428,0.3286,Delhi,Rural,0.0,0.0,0.573969,0.0
1515,"[28.85, 77.13]",29,5,5949.8648,0.586,Delhi,Rejected,0.0,0.0,0.495733,0.0
1516,"[28.86, 77.13]",40,6,10321.1115,0.518,Delhi,Rejected,0.0,0.0,0.064723,0.0
1517,"[28.87, 77.13]",39,13,11734.7216,0.5828,Delhi,Rejected,0.0,0.0,0.0,0.0
1518,"[28.88, 77.13]",17,4,6143.7194,0.2703,Delhi,Rejected,0.0,0.0,0.0,0.0
1519,"[28.4, 77.14]",31,4,7394.3817,0.5374,Delhi,Rejected,0.0,0.0,0.0,0.0
1520,"[28.41, 77.14]",13,2,5387.8663,0.4535,Delhi,Rejected,0.0,0.0,0.0,0.0
1521,"[28.42, 77.14]",39,7,10609.301000000001,0.561,Delhi,Rejected,0.0,0.0,0.0,0.0
1522,"[28.43, 77.14]",66,6,11192.17,0.5724,Delhi,Rural,0.0,0.133674,0.47406899999999996,0.0
1523,"[28.44, 77.14]",77,6,12205.5044,0.5363,Delhi,Rural,0.0,0.0036520000000000003,0.996348,0.0
1524,"[28.45, 77.14]",38,2,7382.8562,0.5264,Delhi,Rural,0.0,0.0,1.0,0.0
1525,"[28.46, 77.14]",48,4,10390.3618,0.4251,Delhi,Rural,0.0,0.0,1.0,0.0
1526,"[28.47, 77.14]",77,10,13759.4941,0.4531,Delhi,Rural,0.0,0.0,1.0,0.0
1527,"[28.48, 77.14]",51,3,10415.5895,0.3926,Delhi,Rural,0.0,0.0,1.0,0.0
1528,"[28.49, 77.14]",129,11,17779.1205,0.5285,Delhi,PeriUrban,0.0,0.527392,0.472608,2.0
1529,"[28.5, 77.14]",17,1,5932.0553,0.19399999999999998,Delhi,Rural,0.0,0.0,1.0,0.0
1530,"[28.51, 77.14]",28,1,7239.5546,0.5098,Delhi,Rural,0.0,0.0,1.0,0.0
1531,"[28.52, 77.14]",95,21,17893.0877,0.3192,Delhi,Rural,0.0,0.066472,0.933528,0.0
1532,"[28.53, 77.14]",125,31,22885.2342,0.5234,Delhi,Rural,0.0,0.013878999999999999,0.9861209999999999,0.0
1533,"[28.54, 77.14]",33,8,7666.74,0.3586,Delhi,Rural,0.0,0.0,1.0,0.0
1534,"[28.55, 77.14]",38,2,8162.6833,0.2972,Delhi,Rural,0.0,0.0,1.0,0.0
1535,"[28.56, 77.14]",61,6,11115.6891,0.4067,Delhi,Rural,0.0,0.0,1.0,0.0
1536,"[28.57, 77.14]",148,6,21539.717999999997,0.4818,Delhi,Rural,0.0,0.136596,0.8634040000000001,0.0
1537,"[28.58, 77.14]",69,1,13854.791000000001,0.4128,Delhi,Rural,0.0,0.140248,0.8597520000000001,0.0
1538,"[28.59, 77.14]",16,10,8132.821,0.4805,Delhi,Rural,0.0,0.0,1.0,0.0
1539,"[28.6, 77.14]",32,6,9422.4503,0.446,Delhi,Rural,0.0,0.0,1.0,0.0
1540,"[28.61, 77.14]",9,0,3020.5573,0.4548,Delhi,Rural,0.0,0.040175,0.959825,0.0
1541,"[28.62, 77.14]",48,11,10314.88,0.4915,Delhi,PeriUrban,0.009496,0.672754,0.31775,1.0
1542,"[28.63, 77.14]",66,11,14271.8091,0.4173,Delhi,PeriUrban,0.27465300000000004,0.558072,0.167275,1.0
1543,"[28.64, 77.14]",56,21,14503.4425,0.4112,Delhi,PeriUrban,0.21194899999999997,0.58606,0.201991,1.0
1544,"[28.65, 77.14]",106,17,20464.0778,0.5583,Delhi,Urban,0.9547110000000001,0.045288999999999996,0.0,5.0
1545,"[28.66, 77.14]",192,19,23515.0157,0.6083,Delhi,Urban,0.5821770000000001,0.41782299999999994,0.0,3.0
1546,"[28.67, 77.14]",66,7,15567.7262,0.401,Delhi,PeriUrban,0.20525900000000002,0.794741,0.0,1.0
